layer,topic-id,topic-code,topic-name,lesson-path,source-path
72,4100,MML.10.2.3,Continuous Random Variables Over Infinite Domains,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.2. Random Variables/Lessons/10.2.3. Continuous Random Variables Over Infinite Domains.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.2. Random Variables/Source/10.2.3. Continuous Random Variables Over Infinite Domains
73,2163,MML.10.2.4,Cumulative Distribution Functions for Continuous Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.2. Random Variables/Lessons/10.2.4. Cumulative Distribution Functions for Continuous Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.2. Random Variables/Source/10.2.4. Cumulative Distribution Functions for Continuous Random Variables
77,2994,MML.10.2.5,Approximating Discrete Random Variables as Continuous,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.2. Random Variables/Lessons/10.2.5. Approximating Discrete Random Variables as Continuous.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.2. Random Variables/Source/10.2.5. Approximating Discrete Random Variables as Continuous
74,3867,MML.10.2.6,Simulating Random Observations,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.2. Random Variables/Lessons/10.2.6. Simulating Random Observations.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.2. Random Variables/Source/10.2.6. Simulating Random Observations
71,3631,MML.10.3.1,One-to-One Transformations of Discrete Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.3. Transformations of Random Variables/Lessons/10.3.1. One-to-One Transformations of Discrete Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.3. Transformations of Random Variables/Source/10.3.1. One-to-One Transformations of Discrete Random Variables
72,3647,MML.10.3.2,Many-to-One Transformations of Discrete Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.3. Transformations of Random Variables/Lessons/10.3.2. Many-to-One Transformations of Discrete Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.3. Transformations of Random Variables/Source/10.3.2. Many-to-One Transformations of Discrete Random Variables
74,3055,MML.10.3.3,The Distribution Function Method,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.3. Transformations of Random Variables/Lessons/10.3.3. The Distribution Function Method.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.3. Transformations of Random Variables/Source/10.3.3. The Distribution Function Method
75,3056,MML.10.3.4,The Change-of-Variables Method for Continuous Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.3. Transformations of Random Variables/Lessons/10.3.4. The Change-of-Variables Method for Continuous Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.3. Transformations of Random Variables/Source/10.3.4. The Change-of-Variables Method for Continuous Random Variables
75,3637,MML.10.3.5,The Distribution Function Method With Many-to-One Transformations,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.3. Transformations of Random Variables/Lessons/10.3.5. The Distribution Function Method With Many-to-One Transformations.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.3. Transformations of Random Variables/Source/10.3.5. The Distribution Function Method With Many-to-One Transformations
70,730,MML.10.4.1,Expected Values of Discrete Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.4. Expectation/Lessons/10.4.1. Expected Values of Discrete Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.4. Expectation/Source/10.4.1. Expected Values of Discrete Random Variables
72,2836,MML.10.4.2,Properties of Expectation for Discrete Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.4. Expectation/Lessons/10.4.2. Properties of Expectation for Discrete Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.4. Expectation/Source/10.4.2. Properties of Expectation for Discrete Random Variables
73,3642,MML.10.4.3,Moments of Discrete Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.4. Expectation/Lessons/10.4.3. Moments of Discrete Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.4. Expectation/Source/10.4.3. Moments of Discrete Random Variables
74,1388,MML.10.4.4,Variance of Discrete Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.4. Expectation/Lessons/10.4.4. Variance of Discrete Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.4. Expectation/Source/10.4.4. Variance of Discrete Random Variables
75,3028,MML.10.4.5,Properties of Variance for Discrete Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.4. Expectation/Lessons/10.4.5. Properties of Variance for Discrete Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.4. Expectation/Source/10.4.5. Properties of Variance for Discrete Random Variables
73,4012,MML.10.4.6,Expected Values of Continuous Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.4. Expectation/Lessons/10.4.6. Expected Values of Continuous Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.4. Expectation/Source/10.4.6. Expected Values of Continuous Random Variables
74,2987,MML.10.4.7,Moments of Continuous Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.4. Expectation/Lessons/10.4.7. Moments of Continuous Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.4. Expectation/Source/10.4.7. Moments of Continuous Random Variables
76,2988,MML.10.4.8,Variance of Continuous Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.4. Expectation/Lessons/10.4.8. Variance of Continuous Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.4. Expectation/Source/10.4.8. Variance of Continuous Random Variables
74,1335,MML.10.4.9,The Rule of the Lazy Statistician,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.4. Expectation/Lessons/10.4.9. The Rule of the Lazy Statistician.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.4. Expectation/Source/10.4.9. The Rule of the Lazy Statistician
76,5997,MML.10.4.10,The Law of Total Expectation for Discrete Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.4. Expectation/Lessons/10.4.10. The Law of Total Expectation for Discrete Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.4. Expectation/Source/10.4.10. The Law of Total Expectation for Discrete Random Variables
75,3071,MML.10.5.1,The Bernoulli Distribution,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.5. Discrete Probability Distributions/Lessons/10.5.1. The Bernoulli Distribution.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.5. Discrete Probability Distributions/Source/10.5.1. The Bernoulli Distribution
72,1395,MML.10.5.2,Modeling With the Binomial Distribution,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.5. Discrete Probability Distributions/Lessons/10.5.2. Modeling With the Binomial Distribution.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.5. Discrete Probability Distributions/Source/10.5.2. Modeling With the Binomial Distribution
71,3270,MML.10.5.3,The CDF of the Binomial Distribution,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.5. Discrete Probability Distributions/Lessons/10.5.3. The CDF of the Binomial Distribution.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.5. Discrete Probability Distributions/Source/10.5.3. The CDF of the Binomial Distribution
77,2149,MML.10.5.4,Mean and Variance of the Binomial Distribution,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.5. Discrete Probability Distributions/Lessons/10.5.4. Mean and Variance of the Binomial Distribution.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.5. Discrete Probability Distributions/Source/10.5.4. Mean and Variance of the Binomial Distribution
72,3010,MML.10.5.5,The Discrete Uniform Distribution,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.5. Discrete Probability Distributions/Lessons/10.5.5. The Discrete Uniform Distribution.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.5. Discrete Probability Distributions/Source/10.5.5. The Discrete Uniform Distribution
74,3269,MML.10.5.6,Modeling With Discrete Uniform Distributions,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.5. Discrete Probability Distributions/Lessons/10.5.6. Modeling With Discrete Uniform Distributions.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.5. Discrete Probability Distributions/Source/10.5.6. Modeling With Discrete Uniform Distributions
75,3402,MML.10.5.7,Mean and Variance of the Discrete Uniform Distribution,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.5. Discrete Probability Distributions/Lessons/10.5.7. Mean and Variance of the Discrete Uniform Distribution.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.5. Discrete Probability Distributions/Source/10.5.7. Mean and Variance of the Discrete Uniform Distribution
70,3282,MML.10.5.8,The Poisson Distribution,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.5. Discrete Probability Distributions/Lessons/10.5.8. The Poisson Distribution.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.5. Discrete Probability Distributions/Source/10.5.8. The Poisson Distribution
76,2838,MML.10.5.9,Modeling With the Poisson Distribution,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.5. Discrete Probability Distributions/Lessons/10.5.9. Modeling With the Poisson Distribution.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.5. Discrete Probability Distributions/Source/10.5.9. Modeling With the Poisson Distribution
71,3274,MML.10.5.10,The CDF of the Poisson Distribution,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.5. Discrete Probability Distributions/Lessons/10.5.10. The CDF of the Poisson Distribution.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.5. Discrete Probability Distributions/Source/10.5.10. The CDF of the Poisson Distribution
77,791,MML.10.6.1,The Continuous Uniform Distribution,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.6. Continuous Probability Distributions/Lessons/10.6.1. The Continuous Uniform Distribution.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.6. Continuous Probability Distributions/Source/10.6.1. The Continuous Uniform Distribution
78,3277,MML.10.6.2,Mean and Variance of the Continuous Uniform Distribution,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.6. Continuous Probability Distributions/Lessons/10.6.2. Mean and Variance of the Continuous Uniform Distribution.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.6. Continuous Probability Distributions/Source/10.6.2. Mean and Variance of the Continuous Uniform Distribution
82,2990,MML.10.6.3,Modeling With Continuous Uniform Distributions,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.6. Continuous Probability Distributions/Lessons/10.6.3. Modeling With Continuous Uniform Distributions.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.6. Continuous Probability Distributions/Source/10.6.3. Modeling With Continuous Uniform Distributions
72,3289,MML.10.6.4,The Gamma Function,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.6. Continuous Probability Distributions/Lessons/10.6.4. The Gamma Function.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.6. Continuous Probability Distributions/Source/10.6.4. The Gamma Function
78,3023,MML.10.6.5,The Chi-Square Distribution,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.6. Continuous Probability Distributions/Lessons/10.6.5. The Chi-Square Distribution.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.6. Continuous Probability Distributions/Source/10.6.5. The Chi-Square Distribution
84,3069,MML.10.6.6,The Student's T-Distribution,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.6. Continuous Probability Distributions/Lessons/10.6.6. The Student's T-Distribution.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.6. Continuous Probability Distributions/Source/10.6.6. The Student's T-Distribution
75,3074,MML.10.6.7,The Exponential Distribution,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.6. Continuous Probability Distributions/Lessons/10.6.7. The Exponential Distribution.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.6. Continuous Probability Distributions/Source/10.6.7. The Exponential Distribution
70,1983,MML.11.1.1,Double Summations,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.1. Distributions of Two Discrete Random Variables/Lessons/11.1.1. Double Summations.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.1. Distributions of Two Discrete Random Variables/Source/11.1.1. Double Summations
70,3001,MML.11.1.2,Joint Distributions for Discrete Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.1. Distributions of Two Discrete Random Variables/Lessons/11.1.2. Joint Distributions for Discrete Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.1. Distributions of Two Discrete Random Variables/Source/11.1.2. Joint Distributions for Discrete Random Variables
71,3002,MML.11.1.3,Marginal Distributions for Discrete Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.1. Distributions of Two Discrete Random Variables/Lessons/11.1.3. Marginal Distributions for Discrete Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.1. Distributions of Two Discrete Random Variables/Source/11.1.3. Marginal Distributions for Discrete Random Variables
72,3048,MML.11.1.4,Independence of Discrete Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.1. Distributions of Two Discrete Random Variables/Lessons/11.1.4. Independence of Discrete Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.1. Distributions of Two Discrete Random Variables/Source/11.1.4. Independence of Discrete Random Variables
74,3003,MML.11.1.5,Conditional Distributions for Discrete Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.1. Distributions of Two Discrete Random Variables/Lessons/11.1.5. Conditional Distributions for Discrete Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.1. Distributions of Two Discrete Random Variables/Source/11.1.5. Conditional Distributions for Discrete Random Variables
71,3004,MML.11.1.6,The Joint CDF of Two Discrete Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.1. Distributions of Two Discrete Random Variables/Lessons/11.1.6. The Joint CDF of Two Discrete Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.1. Distributions of Two Discrete Random Variables/Source/11.1.6. The Joint CDF of Two Discrete Random Variables
76,3052,MML.11.2.1,Joint Distributions for Continuous Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.2. Distributions of Two Continuous Random Variables/Lessons/11.2.1. Joint Distributions for Continuous Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.2. Distributions of Two Continuous Random Variables/Source/11.2.1. Joint Distributions for Continuous Random Variables
77,3636,MML.11.2.2,Marginal Distributions for Continuous Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.2. Distributions of Two Continuous Random Variables/Lessons/11.2.2. Marginal Distributions for Continuous Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.2. Distributions of Two Continuous Random Variables/Source/11.2.2. Marginal Distributions for Continuous Random Variables
78,3863,MML.11.2.3,Independence of Continuous Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.2. Distributions of Two Continuous Random Variables/Lessons/11.2.3. Independence of Continuous Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.2. Distributions of Two Continuous Random Variables/Source/11.2.3. Independence of Continuous Random Variables
79,3022,MML.11.2.4,Conditional Distributions for Continuous Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.2. Distributions of Two Continuous Random Variables/Lessons/11.2.4. Conditional Distributions for Continuous Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.2. Distributions of Two Continuous Random Variables/Source/11.2.4. Conditional Distributions for Continuous Random Variables
79,3640,MML.11.2.5,The Joint CDF of Two Continuous Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.2. Distributions of Two Continuous Random Variables/Lessons/11.2.5. The Joint CDF of Two Continuous Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.2. Distributions of Two Continuous Random Variables/Source/11.2.5. The Joint CDF of Two Continuous Random Variables
80,3866,MML.11.2.6,Properties of the Joint CDF of Two Continuous Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.2. Distributions of Two Continuous Random Variables/Lessons/11.2.6. Properties of the Joint CDF of Two Continuous Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.2. Distributions of Two Continuous Random Variables/Source/11.2.6. Properties of the Joint CDF of Two Continuous Random Variables
73,3292,MML.11.3.1,Expected Values of Sums and Products of Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.3. Expectation for Joint Distributions/Lessons/11.3.1. Expected Values of Sums and Products of Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.3. Expectation for Joint Distributions/Source/11.3.1. Expected Values of Sums and Products of Random Variables
76,3062,MML.11.3.2,Variance of Sums of Independent Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.3. Expectation for Joint Distributions/Lessons/11.3.2. Variance of Sums of Independent Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.3. Expectation for Joint Distributions/Source/11.3.2. Variance of Sums of Independent Random Variables
78,3856,MML.11.3.3,Computing Expected Values From Joint Distributions,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.3. Expectation for Joint Distributions/Lessons/11.3.3. Computing Expected Values From Joint Distributions.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.3. Expectation for Joint Distributions/Source/11.3.3. Computing Expected Values From Joint Distributions
75,3053,MML.11.3.4,Conditional Expectation for Discrete Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.3. Expectation for Joint Distributions/Lessons/11.3.4. Conditional Expectation for Discrete Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.3. Expectation for Joint Distributions/Source/11.3.4. Conditional Expectation for Discrete Random Variables
76,3926,MML.11.3.5,Conditional Variance for Discrete Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.3. Expectation for Joint Distributions/Lessons/11.3.5. Conditional Variance for Discrete Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.3. Expectation for Joint Distributions/Source/11.3.5. Conditional Variance for Discrete Random Variables
80,3057,MML.11.3.6,Conditional Expectation for Continuous Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.3. Expectation for Joint Distributions/Lessons/11.3.6. Conditional Expectation for Continuous Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.3. Expectation for Joint Distributions/Source/11.3.6. Conditional Expectation for Continuous Random Variables
81,3929,MML.11.3.7,Conditional Variance for Continuous Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.3. Expectation for Joint Distributions/Lessons/11.3.7. Conditional Variance for Continuous Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.3. Expectation for Joint Distributions/Source/11.3.7. Conditional Variance for Continuous Random Variables
77,3061,MML.11.3.8,The Rule of the Lazy Statistician for Two Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.3. Expectation for Joint Distributions/Lessons/11.3.8. The Rule of the Lazy Statistician for Two Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.3. Expectation for Joint Distributions/Source/11.3.8. The Rule of the Lazy Statistician for Two Random Variables
79,3049,MML.11.4.1,The Covariance of Two Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.4. Covariance of Random Variables/Lessons/11.4.1. The Covariance of Two Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.4. Covariance of Random Variables/Source/11.4.1. The Covariance of Two Random Variables
80,3940,MML.11.4.2,Variance of Sums of Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.4. Covariance of Random Variables/Lessons/11.4.2. Variance of Sums of Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.4. Covariance of Random Variables/Source/11.4.2. Variance of Sums of Random Variables
80,3050,MML.11.4.3,The Correlation Coefficient for Two Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.4. Covariance of Random Variables/Lessons/11.4.3. The Correlation Coefficient for Two Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.4. Covariance of Random Variables/Source/11.4.3. The Correlation Coefficient for Two Random Variables
81,3939,MML.11.4.4,The Covariance Matrix,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.4. Covariance of Random Variables/Lessons/11.4.4. The Covariance Matrix.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.4. Covariance of Random Variables/Source/11.4.4. The Covariance Matrix
79,1633,MML.11.5.1,Normal Approximations of Binomial Distributions,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.5. Normally Distributed Random Variables/Lessons/11.5.1. Normal Approximations of Binomial Distributions.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.5. Normally Distributed Random Variables/Source/11.5.1. Normal Approximations of Binomial Distributions
79,3009,MML.11.5.2,Combining Two Normally Distributed Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.5. Normally Distributed Random Variables/Lessons/11.5.2. Combining Two Normally Distributed Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.5. Normally Distributed Random Variables/Source/11.5.2. Combining Two Normally Distributed Random Variables
80,3638,MML.11.5.3,Combining Multiple Normally Distributed Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.5. Normally Distributed Random Variables/Lessons/11.5.3. Combining Multiple Normally Distributed Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.5. Normally Distributed Random Variables/Source/11.5.3. Combining Multiple Normally Distributed Random Variables
81,3859,MML.11.5.4,I.I.D Normal Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.5. Normally Distributed Random Variables/Lessons/11.5.4. I.I.D Normal Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.5. Normally Distributed Random Variables/Source/11.5.4. I.I.D Normal Random Variables
82,918,MML.11.5.5,The Bivariate Normal Distribution,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.5. Normally Distributed Random Variables/Lessons/11.5.5. The Bivariate Normal Distribution.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/11. Combining Random Variables/11.5. Normally Distributed Random Variables/Source/11.5.5. The Bivariate Normal Distribution
74,2980,MML.12.1.1,The Sample Mean,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.1. Point Estimation/Lessons/12.1.1. The Sample Mean.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.1. Point Estimation/Source/12.1.1. The Sample Mean
75,3864,MML.12.1.2,Sampling Distributions,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.1. Point Estimation/Lessons/12.1.2. Sampling Distributions.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.1. Point Estimation/Source/12.1.2. Sampling Distributions
77,3013,MML.12.1.3,Variance of Sample Means,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.1. Point Estimation/Lessons/12.1.3. Variance of Sample Means.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.1. Point Estimation/Source/12.1.3. Variance of Sample Means
78,3820,MML.12.1.4,The Sample Variance,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.1. Point Estimation/Lessons/12.1.4. The Sample Variance.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.1. Point Estimation/Source/12.1.4. The Sample Variance
82,3067,MML.12.1.5,Sample Means From Normal Populations,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.1. Point Estimation/Lessons/12.1.5. Sample Means From Normal Populations.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.1. Point Estimation/Source/12.1.5. Sample Means From Normal Populations
83,359,MML.12.1.6,The Central Limit Theorem,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.1. Point Estimation/Lessons/12.1.6. The Central Limit Theorem.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.1. Point Estimation/Source/12.1.6. The Central Limit Theorem
