topic-id,step-id,question-id,question-type,answer-cardinality,quiz-block-format,quiz-block-type,quiz-answer-labels,quiz-updated-courses,quiz-status,quiz-answer-source,quiz-answer-rule
3071,31938,97046,multiple-choice,single,,,,,,,
3071,31938,97194,multiple-choice,single,,,,,,,
3071,31939,97047,multiple-choice,single,,,,,,,
3071,31939,97190,multiple-choice,single,,,,,,,
3071,31940,97048,multiple-choice,single,,,,,,,
3071,31940,97150,multiple-choice,single,,,,,,,
3072,31784,96692,multiple-choice,single,,,,,,,
3072,31784,97531,multiple-choice,single,,,,,,,
3072,31785,97551,multiple-choice,single,,,,,,,
3072,31785,96693,multiple-choice,single,,,,,,,
3072,31786,96694,multiple-choice,single,,,,,,,
3072,31786,97552,multiple-choice,single,,,,,,,
3072,31787,96695,multiple-choice,single,,,,,,,
3072,31787,97555,multiple-choice,single,,,,,,,
3073,414335,256330,free-response,multi,,,,,,,
3073,414335,256676,multiple-choice,single,,,,,,,
3073,414338,256760,free-response,multi,,,,,,,
3073,414338,256332,free-response,single,,,,,,,
3073,414341,256786,free-response,multi,,,,,,,
3073,414341,256354,free-response,single,,,,,,,
3074,224791,96342,multiple-choice,single,,,,,,,
3074,224791,96344,multiple-choice,single,,,,,,,
3074,224794,96341,multiple-choice,single,,,,,,,
3074,224794,95153,multiple-choice,single,,,,,,,
3074,224797,96348,multiple-choice,single,,,,,,,
3074,224797,96346,multiple-choice,single,,,,,,,
3074,224802,253887,multiple-choice,single,,,,,,,
3074,224802,253889,multiple-choice,single,,,,,,,
3075,230541,108429,multiple-choice,single,,,,,,,
3075,230541,108528,multiple-choice,single,,,,,,,
3075,230545,108431,multiple-choice,single,,,,,,,
3075,230545,108430,multiple-choice,single,,,,,,,
3075,230548,108433,multiple-choice,single,,,,,,,
3075,230548,108535,multiple-choice,single,,,,,,,
3077,38124,143525,multiple-choice,single,,,,,,,
3077,38124,159836,multiple-choice,single,,,,,,,
3077,38125,159837,multiple-choice,single,,,,,,,
3077,38125,159838,multiple-choice,single,,,,,,,
3079,135387,59965,multiple-choice,single,,,,,,,
3079,135387,174132,free-response,single,,,,,,,
3079,135391,59966,multiple-choice,single,,,,,,,
3079,135391,211163,free-response,single,,,,,,,
3079,135395,60310,multiple-choice,single,,,,,,,
3079,135395,60312,multiple-choice,single,,,,,,,
3079,135399,174133,free-response,single,,,,,,,
3079,135399,211182,free-response,single,,,,,,,
3080,162162,221900,select-list,multi,,,,,,,
3080,162162,221899,select-list,multi,,,,,,,
3080,162166,221911,select-list,multi,,,,,,,
3080,162166,221873,select-list,multi,,,,,,,
3080,162169,221882,multiple-choice,single,,,,,,,
3080,162169,221922,multiple-choice,single,,,,,,,
3081,34757,115197,multiple-choice,single,,,,,,,
3081,34757,115226,multiple-choice,single,,,,,,,
3081,34760,115221,multiple-choice,single,,,,,,,
3081,34760,115235,multiple-choice,single,,,,,,,
3081,34765,115246,multiple-choice,single,,,,,,,
3081,34765,115251,multiple-choice,single,,,,,,,
3082,30434,93743,multiple-choice,single,,,,,,,
3082,30434,92271,multiple-choice,single,,,,,,,
3082,30435,93800,multiple-choice,single,,,,,,,
3082,30435,92276,multiple-choice,single,,,,,,,
3082,30437,93880,multiple-choice,single,,,,,,,
3082,30437,92562,multiple-choice,single,,,,,,,
3082,30446,92564,multiple-choice,single,,,,,,,
3082,30446,92567,multiple-choice,single,,,,,,,
3083,30483,92907,multiple-choice,single,,,,,,,
3083,30483,92911,multiple-choice,single,,,,,,,
3083,30484,92915,multiple-choice,single,,,,,,,
3083,30484,92914,multiple-choice,single,,,,,,,
3083,30486,92923,multiple-choice,single,,,,,,,
3083,30486,93928,multiple-choice,single,,,,,,,
3114,33850,108953,multiple-choice,single,,,,,,,
3114,33850,108539,multiple-choice,single,,,,,,,
3114,33851,108565,multiple-choice,single,,,,,,,
3114,33851,108558,multiple-choice,single,,,,,,,
3114,33852,108980,multiple-choice,single,,,,,,,
3114,33852,108569,multiple-choice,single,,,,,,,
3114,33906,108961,multiple-choice,single,,,,,,,
3114,33906,108570,multiple-choice,single,,,,,,,
3115,34032,109391,multiple-choice,single,,,,,,,
3115,34032,109395,multiple-choice,single,,,,,,,
3115,34034,109397,multiple-choice,single,,,,,,,
3115,34034,109400,multiple-choice,single,,,,,,,
3115,34036,110384,multiple-choice,single,,,,,,,
3115,34036,109390,multiple-choice,single,,,,,,,
3116,38202,143741,multiple-choice,single,obsidian-quiz-blocks,radio,c,CAB;CBC,converted-and-verified,manual,label
3116,38202,157057,multiple-choice,single,obsidian-quiz-blocks,radio,c,CAB;CBC,converted-and-verified,manual,label
3116,39686,149235,multiple-choice,single,obsidian-quiz-blocks,radio,c,CAB;CBC,converted-and-verified,manual,label
3116,39686,149248,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC,converted-and-verified,manual,label
3116,41661,157193,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC,converted-and-verified,manual,label
3116,41661,143738,multiple-choice,single,obsidian-quiz-blocks,radio,d,CAB;CBC,converted-and-verified,manual,label
3118,30550,93583,multiple-choice,single,,,,,,,
3118,30550,93994,multiple-choice,single,,,,,,,
3118,31546,96046,multiple-choice,single,,,,,,,
3118,31546,96595,multiple-choice,single,,,,,,,
3119,30594,94260,multiple-choice,single,,,,,,,
3119,30594,93727,multiple-choice,single,,,,,,,
3119,30595,94332,multiple-choice,single,,,,,,,
3119,30595,93728,multiple-choice,single,,,,,,,
3119,30597,94254,multiple-choice,single,,,,,,,
3119,30597,93726,multiple-choice,single,,,,,,,
3120,30970,94766,multiple-choice,single,,,,,,,
3120,30970,95411,multiple-choice,single,,,,,,,
3120,30972,95714,multiple-choice,single,,,,,,,
3120,30972,94768,multiple-choice,single,,,,,,,
3120,30973,95730,multiple-choice,single,,,,,,,
3120,30973,94769,multiple-choice,single,,,,,,,
3121,30561,93610,multiple-choice,single,,,,,,,
3121,30561,93899,multiple-choice,single,,,,,,,
3121,30563,93679,multiple-choice,single,,,,,,,
3121,30563,93681,multiple-choice,single,,,,,,,
3121,30564,93684,multiple-choice,single,,,,,,,
3121,30564,94004,multiple-choice,single,,,,,,,
3121,30565,93685,multiple-choice,single,,,,,,,
3121,30565,94040,multiple-choice,single,,,,,,,
3122,30612,93733,multiple-choice,single,,,,,,,
3122,30612,94092,multiple-choice,single,,,,,,,
3122,30613,93735,multiple-choice,single,,,,,,,
3122,30613,94180,multiple-choice,single,,,,,,,
3122,30615,93738,multiple-choice,single,,,,,,,
3122,30615,94190,multiple-choice,single,,,,,,,
3123,30584,94065,multiple-choice,single,,,,,,,
3123,30584,93700,multiple-choice,single,,,,,,,
3123,30585,93703,multiple-choice,single,,,,,,,
3123,30585,93704,multiple-choice,single,,,,,,,
3123,30586,93705,multiple-choice,single,,,,,,,
3123,30586,94107,multiple-choice,single,,,,,,,
3123,30587,93712,multiple-choice,single,,,,,,,
3123,30587,93711,multiple-choice,single,,,,,,,
3124,30629,93837,multiple-choice,single,,,,,,,
3124,30629,94124,multiple-choice,single,,,,,,,
3124,30631,93838,multiple-choice,single,,,,,,,
3124,30631,94142,multiple-choice,single,,,,,,,
3124,30632,93845,multiple-choice,single,,,,,,,
3124,30632,93852,multiple-choice,single,,,,,,,
3126,30849,94446,multiple-choice,single,,,,,,,
3126,30849,94449,multiple-choice,single,,,,,,,
3126,30850,95064,multiple-choice,single,,,,,,,
3126,30850,94454,multiple-choice,single,,,,,,,
3126,30851,94461,multiple-choice,single,,,,,,,
3126,30851,95095,multiple-choice,single,,,,,,,
3127,30875,94462,multiple-choice,single,,,,,,,
3127,30875,94463,multiple-choice,single,,,,,,,
3127,30877,94464,multiple-choice,single,,,,,,,
3127,30877,94465,multiple-choice,single,,,,,,,
3127,30879,94466,multiple-choice,single,,,,,,,
3127,30879,94467,multiple-choice,single,,,,,,,
3128,38223,143791,multiple-choice,single,,,,,,,
3128,38223,143837,multiple-choice,single,,,,,,,
3128,38226,143838,multiple-choice,single,,,,,,,
3128,38226,157134,multiple-choice,single,,,,,,,
3128,41672,144352,multiple-choice,single,,,,,,,
3128,41672,149512,multiple-choice,single,,,,,,,
3129,30924,94678,multiple-choice,single,,,,,,,
3129,30924,95809,multiple-choice,single,,,,,,,
3129,30925,94596,multiple-choice,single,,,,,,,
3129,30925,94986,multiple-choice,single,,,,,,,
3129,31528,96720,multiple-choice,single,obsidian-quiz-blocks,radio,e,LAL,converted-and-verified,image-id,answer-image-id-1
3129,31528,96031,multiple-choice,single,obsidian-quiz-blocks,radio,e,LAL,converted-and-verified,image-id,answer-image-id-1
3129,32221,97986,multiple-choice,single,,,,,,,
3129,32221,97987,multiple-choice,single,,,,,,,
3131,37250,139415,multiple-choice,single,,,,,,,
3131,37250,139491,multiple-choice,single,,,,,,,
3131,37251,139420,multiple-choice,single,,,,,,,
3131,37251,139421,multiple-choice,single,,,,,,,
3131,37254,139418,multiple-choice,single,,,,,,,
3131,37254,139507,multiple-choice,single,,,,,,,
3132,31341,95713,multiple-choice,single,,,,,,,
3132,31341,95711,multiple-choice,single,,,,,,,
3132,31342,96317,multiple-choice,single,,,,,,,
3132,31342,95734,multiple-choice,single,,,,,,,
3132,31343,95717,multiple-choice,single,,,,,,,
3132,31343,95727,multiple-choice,single,,,,,,,
3132,31344,96352,multiple-choice,single,,,,,,,
3132,31344,95735,multiple-choice,single,,,,,,,
3133,32048,97366,multiple-choice,single,,,,,,,
3133,32048,97364,multiple-choice,single,,,,,,,
3133,32049,97367,multiple-choice,single,,,,,,,
3133,32049,98855,multiple-choice,single,,,,,,,
3133,32050,98797,multiple-choice,single,,,,,,,
3133,32050,97365,multiple-choice,single,,,,,,,
3133,32872,98840,multiple-choice,single,,,,,,,
3133,32872,98854,multiple-choice,single,,,,,,,
3134,36963,136973,multiple-choice,single,,,,,,,
3134,36963,136972,multiple-choice,single,,,,,,,
3134,36966,136990,multiple-choice,single,,,,,,,
3134,36966,136991,multiple-choice,single,,,,,,,
3134,36970,138622,multiple-choice,single,,,,,,,
3134,36970,136992,multiple-choice,single,,,,,,,
3135,36973,137101,multiple-choice,single,,,,,,,
3135,36973,137888,multiple-choice,single,,,,,,,
3135,36975,137102,multiple-choice,single,,,,,,,
3135,36975,137105,multiple-choice,single,,,,,,,
3136,36662,135568,multiple-choice,single,,,,,,,
3136,36662,135569,multiple-choice,single,,,,,,,
3136,36664,135581,multiple-choice,single,,,,,,,
3136,36664,135584,multiple-choice,single,,,,,,,
3136,36665,136144,multiple-choice,single,,,,,,,
3136,36665,135592,multiple-choice,single,,,,,,,
3137,39025,146295,multiple-choice,single,,,,,,,
3137,39025,146454,multiple-choice,single,,,,,,,
3137,39030,146167,multiple-choice,single,,,,,,,
3137,39030,146319,multiple-choice,single,,,,,,,
3137,39031,146301,multiple-choice,single,,,,,,,
3137,39031,146303,multiple-choice,single,,,,,,,
3138,36981,137266,multiple-choice,single,,,,,,,
3138,36981,138589,multiple-choice,single,,,,,,,
3138,36982,137297,multiple-choice,single,,,,,,,
3138,36982,137298,multiple-choice,single,,,,,,,
3138,36984,137296,multiple-choice,single,,,,,,,
3138,36984,138610,multiple-choice,single,,,,,,,
3140,31523,96008,multiple-choice,single,,,,,,,
3140,31523,97230,multiple-choice,single,,,,,,,
3140,36030,128804,multiple-choice,single,,,,,,,
3140,36030,128805,multiple-choice,single,,,,,,,
3140,36034,128806,multiple-choice,single,,,,,,,
3140,36034,129004,multiple-choice,single,,,,,,,
3145,35438,122768,multiple-choice,single,,,,,,,
3145,35438,122567,multiple-choice,single,,,,,,,
3145,35439,122481,multiple-choice,single,,,,,,,
3145,35439,122484,multiple-choice,single,,,,,,,
3145,35440,122478,multiple-choice,single,,,,,,,
3145,35440,122571,multiple-choice,single,,,,,,,
3147,44978,163059,multiple-choice,single,,,,,,,
3147,44978,163060,multiple-choice,single,,,,,,,
3147,44982,163063,multiple-choice,single,,,,,,,
3147,44982,163064,multiple-choice,single,,,,,,,
3147,44985,163067,multiple-choice,single,,,,,,,
3147,44985,163068,multiple-choice,single,,,,,,,
3149,32593,104399,multiple-choice,single,,,,,,,
3149,32593,98947,multiple-choice,single,,,,,,,
3149,35579,104570,multiple-choice,single,,,,,,,
3149,35579,81745,multiple-choice,single,,,,,,,
3149,35582,104412,multiple-choice,single,,,,,,,
3149,35582,123996,multiple-choice,single,,,,,,,
3171,45742,136823,multiple-choice,single,,,,,,,
3171,45742,138024,multiple-choice,single,,,,,,,
3171,45745,138019,multiple-choice,single,,,,,,,
3171,45745,136824,multiple-choice,single,,,,,,,
3171,45749,136825,multiple-choice,single,,,,,,,
3171,45749,136826,multiple-choice,single,,,,,,,
3172,38228,143807,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC,converted-and-verified,manual,label
3172,38228,143808,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC,converted-and-verified,manual,label
3172,39684,149266,multiple-choice,single,obsidian-quiz-blocks,radio,e,CAB;CBC,converted-and-verified,manual,label
3172,39684,157273,multiple-choice,single,obsidian-quiz-blocks,radio,c,CAB;CBC,converted-and-verified,manual,label
3172,41680,149270,multiple-choice,single,obsidian-quiz-blocks,radio,d,CAB;CBC,converted-and-verified,manual,label
3172,41680,157302,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC,converted-and-verified,manual,label
3173,30861,95078,multiple-choice,single,,,,,,,
3173,30861,94587,multiple-choice,single,,,,,,,
3173,30862,95121,multiple-choice,single,,,,,,,
3173,30862,94588,multiple-choice,single,,,,,,,
3173,30863,37205,multiple-choice,single,,,,,,,
3173,30863,94448,multiple-choice,single,,,,,,,
3173,30864,94589,multiple-choice,single,,,,,,,
3173,30864,94814,multiple-choice,single,,,,,,,
3176,31928,99258,multiple-choice,single,,,,,,,
3176,31928,96957,multiple-choice,single,,,,,,,
3176,31929,99414,multiple-choice,single,,,,,,,
3176,31929,96958,multiple-choice,single,,,,,,,
3176,31930,99504,multiple-choice,single,,,,,,,
3176,31930,96959,multiple-choice,single,,,,,,,
3177,31906,96928,multiple-choice,single,,,,,,,
3177,31906,96927,multiple-choice,single,,,,,,,
3177,31907,96926,multiple-choice,single,,,,,,,
3177,31907,96925,multiple-choice,single,,,,,,,
3177,31908,96930,multiple-choice,single,,,,,,,
3177,31908,96929,multiple-choice,single,,,,,,,
3178,44279,161149,multiple-choice,single,,,,,,,
3178,44279,160838,multiple-choice,single,,,,,,,
3178,44437,161152,multiple-choice,single,,,,,,,
3178,44437,162146,multiple-choice,single,,,,,,,
3178,44795,161158,multiple-choice,single,,,,,,,
3178,44795,161244,multiple-choice,single,,,,,,,
3179,33752,107786,multiple-choice,single,,,,,,,
3179,33752,107797,multiple-choice,single,,,,,,,
3179,33754,107791,multiple-choice,single,,,,,,,
3179,33754,107814,multiple-choice,single,,,,,,,
3184,31319,96071,multiple-choice,single,,,,,,,
3184,31319,95572,multiple-choice,single,,,,,,,
3184,31320,95732,multiple-choice,single,,,,,,,
3184,31320,95576,multiple-choice,single,,,,,,,
3184,31321,95733,multiple-choice,single,,,,,,,
3184,31321,95578,multiple-choice,single,,,,,,,
3186,526419,107950,multiple-choice,single,,,,,,,
3186,526419,107926,multiple-choice,single,,,,,,,
3186,526422,107906,multiple-choice,single,,,,,,,
3186,526422,109645,multiple-choice,single,,,,,,,
3186,526425,107937,multiple-choice,single,,,,,,,
3186,526425,109699,multiple-choice,single,,,,,,,
3187,592306,330877,select-list,multi,,,,,,,
3187,592306,336711,select-list,multi,,,,,,,
3187,592309,330893,free-response,multi,,,,,,,
3187,592309,330899,free-response,multi,,,,,,,
3187,592312,337154,free-response,single,,,,,,,
3187,592312,329817,free-response,single,,,,,,,
3188,587426,331275,multiple-choice,single,,,,,,,
3188,587426,331276,multiple-choice,single,,,,,,,
3188,587430,331282,select-list,multi,,,,,,,
3188,587430,332632,select-list,multi,,,,,,,
3188,587434,331177,multiple-choice,single,obsidian-quiz-blocks,radio,a,DEQ;PS2,converted-and-verified,image-id,answer-image-id-1
3188,587434,332920,multiple-choice,single,obsidian-quiz-blocks,radio,c,DEQ;PS2,converted-and-verified,image-id,answer-image-id-1
3189,587222,329266,free-response,multi,,,,,,,
3189,587222,329268,free-response,multi,,,,,,,
3189,587225,332745,multiple-choice,single,,,,,,,
3189,587225,329262,multiple-choice,single,,,,,,,
3189,587228,329230,free-response,multi,,,,,,,
3189,587228,329074,free-response,multi,,,,,,,
3189,587231,329265,free-response,multi,,,,,,,
3189,587231,333606,free-response,multi,,,,,,,
3190,590706,330947,select-list,multi,,,,,,,
3190,590706,332821,select-list,multi,,,,,,,
3190,590709,330955,free-response,single,,,,,,,
3190,590709,333064,free-response,single,,,,,,,
3190,590712,330958,free-response,multi,,,,,,,
3190,590712,333131,free-response,multi,,,,,,,
3191,589727,334771,multiple-choice,single,,,,,,,
3191,589727,334774,select-list,multi,,,,,,,
3191,589730,334640,free-response,multi,,,,,,,
3191,589730,334992,free-response,multi,,,,,,,
3191,589734,334651,select-list,multi,,,,,,,
3191,589734,334657,select-list,multi,,,,,,,
3191,589738,335040,select-list,multi,,,,,,,
3191,589738,334754,select-list,multi,,,,,,,
3195,600574,338488,multiple-choice,single,,,,,,,
3195,600574,338489,multiple-choice,single,,,,,,,
3195,600579,340366,select-list,multi,,,,,,,
3195,600579,340367,select-list,multi,,,,,,,
3195,600584,341306,select-list,multi,,,,,,,
3195,600584,340418,select-list,multi,,,,,,,
3196,595577,338784,multiple-choice,single,,,,,,,
3196,595577,338801,free-response,single,,,,,,,
3196,595580,340708,select-list,single,,,,,,,
3196,595580,340629,select-list,multi,,,,,,,
3197,595704,340794,multiple-choice,single,,,,,,,
3197,595704,340802,free-response,single,,,,,,,
3197,595707,340814,free-response,single,,,,,,,
3197,595707,340815,free-response,single,,,,,,,
3197,595710,340810,select-list,single,,,,,,,
3197,595710,340812,select-list,multi,,,,,,,
3198,598801,342505,free-response,single,,,,,,,
3198,598801,342496,free-response,single,,,,,,,
3198,598805,342573,select-list,single,,,,,,,
3198,598805,342571,select-list,single,,,,,,,
3209,603539,344659,multiple-choice,single,,,,,,,
3209,603539,344683,multiple-choice,single,,,,,,,
3209,603542,344824,multiple-choice,single,,,,,,,
3209,603542,327781,multiple-choice,single,,,,,,,
3211,592745,338722,select-list,multi,,,,,,,
3211,592745,338729,select-list,multi,,,,,,,
3211,592748,338667,select-list,multi,,,,,,,
3211,592748,338712,select-list,multi,,,,,,,
3212,30911,36474,multiple-choice,single,,,,,,,
3212,30911,36476,multiple-choice,single,,,,,,,
3212,30915,36587,multiple-choice,single,,,,,,,
3212,30915,95022,multiple-choice,single,,,,,,,
3212,30917,36596,multiple-choice,single,,,,,,,
3212,30917,36585,multiple-choice,single,,,,,,,
3213,38285,143897,multiple-choice,single,,,,,,,
3213,38285,144364,multiple-choice,single,,,,,,,
3213,38286,143900,multiple-choice,single,,,,,,,
3213,38286,144436,multiple-choice,single,,,,,,,
